"","link","nombre","direccion","localidad","provincia","pais","telefono","google_link","coordenadas","web_oficial"
"268","http://www.alternativateatral.com.ar/espacio2887-glorias-resto-bar","GLORIAS RESTO BAR","Av. San Martín 1600","Alicia","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+San+Mart%C3%ADn+1600%2C+Alicia%2C+Argentina","0","NaN"
"269","http://www.alternativateatral.com.ar/espacio5368-centro-cultural-almafuerte","CENTRO CULTURAL ALMAFUERTE","San Juan 649","Almafuerte","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Juan+649%2C+Almafuerte%2C+Argentina","0","NaN"
"270","http://www.alternativateatral.com.ar/espacio2672-casa-de-la-cultura","CASA DE LA CULTURA","España 76","Alta Gracia","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Espa%C3%B1a+76%2C+Alta+Gracia%2C+Argentina","0","NaN"
"271","http://www.alternativateatral.com.ar/espacio4405-teatrillo-municipal","TEATRILLO MUNICIPAL","-","Brinckmann","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+Brinckmann%2C+Argentina","0","NaN"
"272","http://www.alternativateatral.com.ar/espacio5577-arte-inquieta-espacio-viarava","ARTE INQUIETA, ESPACIO VIARAVA","Yrigoyen 136","Capilla del Monte","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Yrigoyen+136%2C+Capilla+del+Monte%2C+Argentina","0","NaN"
"273","http://www.alternativateatral.com.ar/espacio5069-centro-cultural-cordoba","CENTRO CULTURAL CÓRDOBA","Av. Leopoldo Lugones 401","Capital","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Leopoldo+Lugones+401%2C+Capital%2C+Argentina","0","NaN"
"274","http://www.alternativateatral.com.ar/espacio3959-espacio-crearte","ESPACIO CREARTE","Urquiza 1415","Cofico","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Urquiza+1415%2C+Cofico%2C+Argentina","0","NaN"
"275","http://www.alternativateatral.com.ar/espacio4039-biblioteca-la-bicicleta","BIBLIOTECA LA BICICLETA","Avenida San Martín 2224 1º piso","Colonia Caroya","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avenida+San+Mart%C3%ADn+2224+1%C2%BA+piso%2C+Colonia+Caroya%2C+Argentina","0","NaN"
"276","http://www.alternativateatral.com.ar/espacio6493-teatro-de-la-canada","TEATRO DE LA CAÑADA","Marcelo Torcuato de Alvear 580","Cordoba","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Marcelo+Torcuato+de+Alvear+580%2C+Cordoba%2C+Argentina","0","NaN"
"277","http://www.alternativateatral.com.ar/espacio3639-990-arteclub","990 ARTE-CLUB","Bv. Los Andes 337","Córdoba","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Bv%2E+Los+Andes+337%2C+C%C3%B3rdoba%2C+Argentina","0","NaN"
"278","http://www.alternativateatral.com.ar/espacio7378-biblioteca-popular-nicolas-avellaneda","BIBLIOTECA POPULAR NICOLÁS AVELLANEDA","Germánico 848","Cosquín","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Germ%C3%A1nico+848%2C+Cosqu%C3%ADn%2C+Argentina","0","NaN"
"279","http://www.alternativateatral.com.ar/espacio3997-colegio-san-luis-gonzaga","COLEGIO SAN LUIS GONZAGA","M. Moreno 963","Cruz Alta","Córdoba","Argentina","03467-42-1309","https://maps.google.com/maps?f=q&hl=es&geocode=&q=M%2E+Moreno+963%2C+Cruz+Alta%2C+Argentina","0","NaN"
"280","http://www.alternativateatral.com.ar/espacio6939-la-casona-espacio-cultural","LA CASONA ESPACIO CULTURAL","Vélez Sarsfield 458","Cruz del Eje","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=V%C3%A9lez+Sarsfield+458%2C+Cruz+del+Eje%2C+Argentina","0","NaN"
"281","http://www.alternativateatral.com.ar/espacio4404-salon-cultural-municipal","SALÓN CULTURAL MUNICIPAL","España esq Buenos Aires","Dean Funes","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Espa%C3%B1a+esq+Buenos+Aires%2C+Dean+Funes%2C+Argentina","0","NaN"
"282","http://www.alternativateatral.com.ar/espacio3864-fundacion-el-horno","FUNDACIÓN EL HORNO","Bvard Fangio 530","General Cabrera","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Bvard+Fangio+530%2C+General+Cabrera%2C+Argentina","0","NaN"
"283","http://www.alternativateatral.com.ar/espacio4125-biblioteca-popular-velez-sarsfield","BIBLIOTECA POPULAR VÉLEZ SARSFIELD","Félix Frías 331","General Paz","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=F%C3%A9lix+Fr%C3%ADas+331%2C+General+Paz%2C+Argentina","0","NaN"
"284","http://www.alternativateatral.com.ar/espacio4053-cine-teatro-franz","CINE TEATRO FRANZ","Luisa Franz 121","Gral. Roca","Córdoba","Argentina","03472- 49-2929","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Luisa+Franz+121%2C+Gral%2E+Roca%2C+Argentina","0","NaN"
"285","http://www.alternativateatral.com.ar/espacio4408-sociedad-italiana","SOCIEDAD ITALIANA","Colón 47","Hernando","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Col%C3%B3n+47%2C+Hernando%2C+Argentina","0","NaN"
"286","http://www.alternativateatral.com.ar/espacio1704-sala-felix-iribarne-de-la-sociedad-francesa","SALA FÉLIX IRIBARNE DE LA SOCIEDAD FRANCESA","Lavalle e Independencia","Italó","Córdoba","Argentina","(03385) 498016","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Lavalle+e+Independencia%2C+Ital%C3%B3%2C+Argentina","0","NaN"
"287","http://www.alternativateatral.com.ar/espacio2871-centro-cultural-cabildo","CENTRO CULTURAL CABILDO","Tucumán 660","Jesús María","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Tucum%C3%A1n+660%2C+Jes%C3%BAs+Mar%C3%ADa%2C+Argentina","0","NaN"
"288","http://www.alternativateatral.com.ar/espacio6597-centro-cultural-espacio-abierto","CENTRO CULTURAL ESPACIO ABIERTO","Av. Gobernador Cárcano","José de la Quintana","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Gobernador+C%C3%A1rcano%2C+Jos%C3%A9+de+la+Quintana%2C+Argentina","0","NaN"
"289","http://www.alternativateatral.com.ar/espacio3150-teatro-jubilados-y-pensionados","TEATRO JUBILADOS Y PENSIONADOS","Calle 9 de Julio y Dean Funes","Justiniano Posse","Córdoba","Argentina","(03534) 432-382","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Calle+9+de+Julio+y+Dean+Funes%2C+Justiniano+Posse%2C+Argentina","0","NaN"
"290","http://www.alternativateatral.com.ar/espacio7354-biblioteca-rusznak","BIBLIOTECA RUSZNAK","2 DE MAYO 376","La Cumbre","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=2+DE+MAYO+376%2C+La+Cumbre%2C+Argentina","0","NaN"
"291","http://www.alternativateatral.com.ar/espacio3488-biblioteca-sarmiento","BIBLIOTECA SARMIENTO","25 de mayo 433","La Falda","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=25+de+mayo+433%2C+La+Falda%2C+Argentina","0","NaN"
"292","http://www.alternativateatral.com.ar/espacio5339-centro-cultural-municipal","CENTRO CULTURAL MUNICIPAL","Gral. Paz 55","Laguna Larga","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Gral%2E+Paz+55%2C+Laguna+Larga%2C+Argentina","0","NaN"
"293","http://www.alternativateatral.com.ar/espacio4038-biblioteca-san-jose","BIBLIOTECA SAN JOSÉ","Puerto Argentino 370 /214","Malagueño","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Puerto+Argentino+370+%2F214%2C+Malague%C3%B1o%2C+Argentina","0","NaN"
"294","http://www.alternativateatral.com.ar/espacio4406-club-carlo-guido-spano","CLUB CARLO GUIDO SPANO","-","Marull","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+Marull%2C+Argentina","0","NaN"
"295","http://www.alternativateatral.com.ar/espacio2401-el-balcon","EL BALCON","Av. Las Moras esq. Los Algarrobos","Mayu Sumaj","Córdoba","Argentina","03541 496163 - 496384","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Las+Moras+esq%2E+Los+Algarrobos%2C+Mayu+Sumaj%2C+Argentina","0","NaN"
"296","http://www.alternativateatral.com.ar/espacio4332-salon-cultural-municipal-rafael-cacho-segui","SALON CULTURAL MUNICIPAL RAFAEL CACHO SEGUI","Av. Malvinas Argentinas 285","Mendiolaza","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Malvinas+Argentinas+285%2C+Mendiolaza%2C+Argentina","0","NaN"
"297","http://www.alternativateatral.com.ar/espacio1271-auditorio-milac-navira","AUDITORIO MILAC NAVIRA","Córdoba esquina R.J Cárcano","Mina Clavero","Córdoba","Argentina","(03544) 478 841","https://maps.google.com/maps?f=q&hl=es&geocode=&q=C%C3%B3rdoba+esquina+R%2EJ+C%C3%A1rcano%2C+Mina+Clavero%2C+Argentina","0","NaN"
"298","http://www.alternativateatral.com.ar/espacio4407-centro-juvenil-agraria","CENTRO JUVENIL AGRARIA","-","Monte Buey","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+Monte+Buey%2C+Argentina","0","NaN"
"299","http://www.alternativateatral.com.ar/espacio2117-auditorio-municipal-de-la-ciudad-de-oliva","AUDITORIO MUNICIPAL DE LA CIUDAD DE OLIVA","Belgrano 292","Oliva","Córdoba","Argentina","03532-420045","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Belgrano+292%2C+Oliva%2C+Argentina","0","NaN"
"300","http://www.alternativateatral.com.ar/espacio2055-complejo-cultural-victoria","COMPLEJO CULTURAL VICTORIA","Bulnes 727","Oncativo","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Bulnes+727%2C+Oncativo%2C+Argentina","0","NaN"
"301","http://www.alternativateatral.com.ar/espacio1751-biblioteca-sarmiento","BIBLIOTECA SARMIENTO","San Martin 5300","Río Ceballos","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Martin+5300%2C+R%C3%ADo+Ceballos%2C+Argentina","0","NaN"
"302","http://www.alternativateatral.com.ar/espacio4775-asociacion-atletica-banda-norte","ASOCIACIÓN ATLÉTICA BANDA NORTE","Santa Fe y Juan Cruz Varela","Rio Cuarto","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Santa+Fe+y+Juan+Cruz+Varela%2C+Rio+Cuarto%2C+Argentina","0","NaN"
"303","http://www.alternativateatral.com.ar/espacio5016-anfiteatro-municipal-luis-amaya","ANFITEATRO MUNICIPAL LUIS AMAYA","Rio Tercero","Río Tercero","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Rio+Tercero%2C+R%C3%ADo+Tercero%2C+Argentina","0","NaN"
"304","http://www.alternativateatral.com.ar/espacio5340-centro-cultural-municipal","CENTRO CULTURAL MUNICIPAL","Entre Ríos 701","Sacanta","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Entre+R%C3%ADos+701%2C+Sacanta%2C+Argentina","0","NaN"
"305","http://www.alternativateatral.com.ar/espacio2734-biblioteca-ancon","BIBLIOTECA ANCON","Belgrano 345","Salsipuedes","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Belgrano+345%2C+Salsipuedes%2C+Argentina","0","NaN"
"306","http://www.alternativateatral.com.ar/espacio4106-biblioteca-popular-san-francisco","BIBLIOTECA POPULAR SAN FRANCISCO","Av. Libertador 159","San Francisco","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Libertador+159%2C+San+Francisco%2C+Argentina","0","NaN"
"307","http://www.alternativateatral.com.ar/espacio5609-casa-de-cultura-san-marcos-sierras","CASA DE CULTURA SAN MARCOS SIERRAS","Moreno y Los Algarrobos","San Marcos Sierras","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Moreno+y+Los+Algarrobos%2C+San+Marcos+Sierras%2C+Argentina","0","NaN"
"308","http://www.alternativateatral.com.ar/espacio6596-la-lechuza-patio-cultural","LA LECHUZA PATIO CULTURAL","-","San Pedro","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+San+Pedro%2C+Argentina","0","NaN"
"309","http://www.alternativateatral.com.ar/espacio7435-hospital-colonia-santa-maria","HOSPITAL COLONIA SANTA MARIA","Santa María de Punilla","Santa Maria de Punilla","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Santa+Mar%C3%ADa+de+Punilla%2C+Santa+Maria+de+Punilla%2C+Argentina","0","NaN"
"310","http://www.alternativateatral.com.ar/espacio2600-biblioteca-almafuerte","BIBLIOTECA ALMAFUERTE","Córdoba 550","Santa Rosa de Calamuchita","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=C%C3%B3rdoba+550%2C+Santa+Rosa+de+Calamuchita%2C+Argentina","0","NaN"
"311","http://www.alternativateatral.com.ar/espacio4852-anfiteatro-municipal-solar-de-piedra","ANFITEATRO MUNICIPAL SOLAR DE PIEDRA","Av. General Paz","Tanti","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+General+Paz%2C+Tanti%2C+Argentina","0","NaN"
"312","http://www.alternativateatral.com.ar/espacio2198-sala-club-colon","SALA CLUB COLON","Pte. Peron y 9 de Julio","Totoral","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Pte%2E+Peron+y+9+de+Julio%2C+Totoral%2C+Argentina","0","NaN"
"313","http://www.alternativateatral.com.ar/espacio2859-cantina-papaito","CANTINA PAPAÍTO","Av. San Martín 1947","Unquillo","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+San+Mart%C3%ADn+1947%2C+Unquillo%2C+Argentina","0","NaN"
"314","http://www.alternativateatral.com.ar/espacio3148-biblioteca-popular-alfonsina-storni","BIBLIOTECA POPULAR ALFONSINA STORNI","Mulunchest 9611","Villa Allende","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Mulunchest+9611%2C+Villa+Allende%2C+Argentina","0","NaN"
"315","http://www.alternativateatral.com.ar/espacio2601-cpc-de-argello","CPC DE ARGÜELLO","Ricardo  Rojas  esq.  Donato  Alvarez  5147","Villa Arguello","Córdoba","Argentina","03543-448334 Interno 8361","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Ricardo++Rojas++esq%2E++Donato++Alvarez++5147%2C+Villa+Arguello%2C+Argentina","0","NaN"
"316","http://www.alternativateatral.com.ar/espacio6294-auditorio-municipal-de-villa-carlos-paz","AUDITORIO MUNICIPAL DE VILLA CARLOS PAZ","Liniers 50","Villa Carlos Paz","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Liniers+50%2C+Villa+Carlos+Paz%2C+Argentina","0","NaN"
"317","http://www.alternativateatral.com.ar/espacio4610-biblioteca-popular-leopoldo-lugones","BIBLIOTECA POPULAR LEOPOLDO LUGONES","Av. San Martín 357","Villa Giardino","Córdoba","Argentina","03548 - 491812","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+San+Mart%C3%ADn+357%2C+Villa+Giardino%2C+Argentina","0","NaN"
"318","http://www.alternativateatral.com.ar/espacio7178-casa-del-bicentenario-de-villa-general-belgrano","CASA DEL BICENTENARIO DE VILLA GENERAL BELGRANO","-","Villa Gral. Belgrano","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+Villa+Gral%2E+Belgrano%2C+Argentina","0","NaN"
"319","http://www.alternativateatral.com.ar/espacio4120-biblioteca-popular-jose-hernandez","BIBLIOTECA POPULAR JOSÉ HERNÁNDEZ","Ruta 5 Esq. Marcelino Champagnac","Villa La bolsa","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Ruta+5+Esq%2E+Marcelino+Champagnac%2C+Villa+La+bolsa%2C+Argentina","0","NaN"
"320","http://www.alternativateatral.com.ar/espacio3370-sociedad-rural-de-villa-maria","SOCIEDAD RURAL DE VILLA MARÍA","Ruta Nacional Nº 9 - km 563","Villa Maria","Córdoba","Argentina","353 -  4531452 / 4531454","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Ruta+Nacional+N%C2%BA+9+%2D+km+563%2C+Villa+Maria%2C+Argentina","0","NaN"
"321","http://www.alternativateatral.com.ar/espacio4489-anfiteatro-municipal","ANFITEATRO MUNICIPAL","Elpidio González 200","Villa María","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Elpidio+Gonz%C3%A1lez+200%2C+Villa+Mar%C3%ADa%2C+Argentina","0","NaN"
"322","http://www.alternativateatral.com.ar/espacio2532-club-villa-rumipal","CLUB VILLA RUMIPAL","SAN MARTIN 1430","Villla Rumipal","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=SAN+MARTIN+1430%2C+Villla+Rumipal%2C+Argentina","0","NaN"
"323","http://www.alternativateatral.com.ar/espacio4608-anfiteatro-transito-cocomarola","ANFITEATRO TRÁNSITO COCOMAROLA","-","Corrientes","Corrientes","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+Corrientes%2C+Argentina","0","NaN"
"324","http://www.alternativateatral.com.ar/espacio2706-biblioteca-popular-sarmiento","BIBLIOTECA POPULAR SARMIENTO","Madariaga 870","Paso de los Libres","Corrientes","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Madariaga+870%2C+Paso+de+los+Libres%2C+Argentina","0","NaN"
"325","http://www.alternativateatral.com.ar/espacio2728-auditorio-hector-pintos","AUDITORIO HECTOR PINTOS","Av. 9 de Julio y Salvarredy","Chajarí","Entre Rios","Argentina","03456- 421011","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+9+de+Julio+y+Salvarredy%2C+Chajar%C3%AD%2C+Argentina","0","NaN"
"326","http://www.alternativateatral.com.ar/espacio4878-altos-de-la-casona","ALTOS DE LA CASONA","12 de Abril 108","Colón","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=12+de+Abril+108%2C+Col%C3%B3n%2C+Argentina","0","NaN"
"327","http://www.alternativateatral.com.ar/espacio7147-auditorio-municipal-carlos-maria-scelzi","AUDITORIO MUNICIPAL CARLOS MARÍA SCELZI","8 de Junio 773","Concepcion del Uruguay","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=8+de+Junio+773%2C+Concepcion+del+Uruguay%2C+Argentina","0","NaN"
"328","http://www.alternativateatral.com.ar/espacio3705-auditorium-de-la-uner","AUDITORIUM DE LA UNER","Tavella 1400","Concordia","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Tavella+1400%2C+Concordia%2C+Argentina","0","NaN"
"329","http://www.alternativateatral.com.ar/espacio6188-instituto-comercial-crespo","INSTITUTO COMERCIAL CRESPO","Irigoyen 1609","Crespo","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Irigoyen+1609%2C+Crespo%2C+Argentina","0","NaN"
"330","http://www.alternativateatral.com.ar/espacio6651-escuela-educacion-tecnica-4-anexo-fp","ESCUELA EDUCACION TECNICA 4 ANEXO FP","RAMIREZ 520","Diamante","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=RAMIREZ+520%2C+Diamante%2C+Argentina","0","NaN"
"331","http://www.alternativateatral.com.ar/espacio6902-eeat-2-justo-jose-de-urquiza","E.E.A.T. 2 JUSTO JOSE DE URQUIZA","RUTA NACIONAL 12, Kilómetro 195","Gualeguay","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=RUTA+NACIONAL+12%2C+Kil%C3%B3metro+195%2C+Gualeguay%2C+Argentina","0","NaN"
"332","http://www.alternativateatral.com.ar/espacio2150-auditorio-rodolfo-walsh-de-la-facultad-de-ciencias-de-la-educacion","AUDITORIO RODOLFO WALSH  DE LA FACULTAD DE CIENCIAS DE LA EDUCACIÓN","BUENOS AIRES 389","Gualeguaychu","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=BUENOS+AIRES+389%2C+Gualeguaychu%2C+Argentina","0","NaN"
"333","http://www.alternativateatral.com.ar/espacio5140-escuela-municipal-de-artes-y-oficios","ESCUELA MUNICIPAL DE ARTES Y OFICIOS","San Lorenzo y Sarmiento","Hasenkamp","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Lorenzo+y+Sarmiento%2C+Hasenkamp%2C+Argentina","0","NaN"
"334","http://www.alternativateatral.com.ar/espacio2005-sala-alberto-paoli-lovera","SALA ALBERTO PAOLI LOVERA","Estación s/n","Larroque","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Estaci%C3%B3n+s%2Fn%2C+Larroque%2C+Argentina","0","NaN"
"335","http://www.alternativateatral.com.ar/espacio4678-teatro-marconi","TEATRO MARCONI","-","Nogoyá","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+Nogoy%C3%A1%2C+Argentina","0","NaN"
"336","http://www.alternativateatral.com.ar/espacio6032-arandu-espacio-de-arte","ARANDU ESPACIO DE ARTE","Blvd Eduardo Rocedo 289","Paraná","Entre Rios","Argentina","+549.343.512.0797","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Blvd+Eduardo+Rocedo+289%2C+Paran%C3%A1%2C+Argentina","0","NaN"
"337","http://www.alternativateatral.com.ar/espacio6928-escuela-secundaria-n2","ESCUELA SECUNDARIA Nº2","Victoria y 25 de mayo","Rosario del Tala","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Victoria+y+25+de+mayo%2C+Rosario+del+Tala%2C+Argentina","0","NaN"
"338","http://www.alternativateatral.com.ar/espacio6967-pulsion-teatro","PULSIÓN TEATRO","Urquiza 162","Urdinarrain","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Urquiza+162%2C+Urdinarrain%2C+Argentina","0","NaN"
"339","http://www.alternativateatral.com.ar/espacio6846-abarajala-cultural","ABARAJALA CULTURAL","9 de Julio 323","Viale","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=9+de+Julio+323%2C+Viale%2C+Argentina","0","NaN"
"340","http://www.alternativateatral.com.ar/espacio6647-agrupacion-cultural-victoria","AGRUPACIÓN CULTURAL VICTORIA","Italia 474","Victoria","Entre Rios","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Italia+474%2C+Victoria%2C+Argentina","0","NaN"
"341","http://www.alternativateatral.com.ar/espacio2425-asociacion-civil-la-fragua","ASOCIACIÓN CIVIL LA FRAGUA","H D'Elía 1489","Villa Elisa","Entre Rios","Argentina","(03447) 48-1779","https://maps.google.com/maps?f=q&hl=es&geocode=&q=H+D%27El%C3%ADa+1489%2C+Villa+Elisa%2C+Argentina","0","NaN"
"342","http://www.alternativateatral.com.ar/espacio3532-salon-parroquial-de-ntra-sra-de-los-angeles","SALON PARROQUIAL DE NTRA. SRA. DE LOS ANGELES","Hertelendy y Av. San Martin","Clorinda","Formosa","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Hertelendy+y+Av%2E+San+Martin%2C+Clorinda%2C+Argentina","0","NaN"
"343","http://www.alternativateatral.com.ar/espacio3515-auditorio-teatro-de-la-ciudad","AUDITORIO TEATRO DE LA CIUDAD","Av. 9 de julio y España","Formosa","Formosa","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+9+de+julio+y+Espa%C3%B1a%2C+Formosa%2C+Argentina","0","NaN"
"344","http://www.alternativateatral.com.ar/espacio7233-red-mote","RED MOTE","s-d","Humahuaca","Jujuy","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=s%2Dd%2C+Humahuaca%2C+Argentina","0","NaN"
"345","http://www.alternativateatral.com.ar/espacio4251-sede-universitaria-de-la-municipalidad-de-la-quiaca","SEDE UNIVERSITARIA DE LA MUNICIPALIDAD DE LA QUIACA","Sede Universitaria de la Municipalidad de La Quiaca","La Quiaca","Jujuy","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Sede+Universitaria+de+la+Municipalidad+de+La+Quiaca%2C+La+Quiaca%2C+Argentina","0","NaN"
"346","http://www.alternativateatral.com.ar/espacio3856-cine-teatro-altos-hornos-zapla","CINE TEATRO ALTOS HORNOS ZAPLA","CINE TEATRO ALTOS HORNOS ZAPLA","Palpala","Jujuy","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=CINE+TEATRO+ALTOS+HORNOS+ZAPLA%2C+Palpala%2C+Argentina","0","NaN"
"347","http://www.alternativateatral.com.ar/espacio4683-caja-centro-de-arte-joven-andino","C.A.J.A.  CENTRO DE ARTE JOVEN ANDINO","Alvear 534","San Salvador de Jujuy","Jujuy","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Alvear+534%2C+San+Salvador+de+Jujuy%2C+Argentina","0","NaN"
"348","http://www.alternativateatral.com.ar/espacio7235-red-mote","RED MOTE","Avenida Costanera S/N, a 200 mts del puente de acceso a Tilcara","Tilcara","Jujuy","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avenida+Costanera+S%2FN%2C+a+200+mts+del+puente+de+acceso+a+Tilcara%2C+Tilcara%2C+Argentina","0","NaN"
"349","http://www.alternativateatral.com.ar/espacio3958-centro-cultural-maraco","CENTRO CULTURAL MARACÓ","Calle 24  esquina 11 - Médano","General Pico","La Pampa","Argentina","02302 - 329300","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Calle+24++esquina+11+%2D+M%C3%A9dano%2C+General+Pico%2C+Argentina","0","NaN"
"350","http://www.alternativateatral.com.ar/espacio4057-auditorio-de-la-fundacion-colegio-medico-de-la-pampa","AUDITORIO DE LA FUNDACIÓN COLEGIO MÉDICO DE LA PAMPA","Av San Martín 655, 2º subsuelo","Santa Rosa","La Pampa","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av+San+Mart%C3%ADn+655%2C+2%C2%BA+subsuelo%2C+Santa+Rosa%2C+Argentina","0","NaN"
